Cre07.g312002.t1.1	Cre07.g312002.t1.1; Cre17.g733986.t1.2; Cre02.g074474.t1.1; Cre09.g390689.t1.1; Cre09.g397052.t1.1; Cre16.g683954.t1.1; Cre10.g417730.t2.1; Cre01.g038376.t1.1; Cre03.g161976.t1.1; Cre10.g417741.t1.1; Cre03.g146847.t1.1	79; 68; 59; 86; 76; 55; 150; 68; 94; 87; 67	Pfam	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 
Cre08.g360600.t1.1	Cre08.g360600.t1.1; Cre09.g399912.t1.1	1482; 1549	Pfam	PF02714, PF14703, PF13967; PF02714, PF14703, PF13967	Calcium-dependent channel, 7TM region, putative phosphate, Cytosolic domain of 10TM putative phosphate transporter, Late exocytosis, associated with Golgi transport; Calcium-dependent channel, 7TM region, putative phosphate, Cytosolic domain of 10TM putative phosphate transporter, Late exocytosis, associated with Golgi transport	IPR003864, IPR027815, IPR032880; IPR003864, IPR027815, IPR032880	Calcium-dependent channel, 7TM region, putative phosphate, 10TM putative phosphate transporter, cytosolic domain, Calcium permeable stress-gated cation channel 1, N-terminal transmembrane domain; Calcium-dependent channel, 7TM region, putative phosphate, 10TM putative phosphate transporter, cytosolic domain, Calcium permeable stress-gated cation channel 1, N-terminal transmembrane domain
Cre08.g361950.t1.1	Cre08.g361950.t1.1; Cre08.g362050.t1.2; Cre08.g362150.t1.1; Cre08.g362100.t1.1	2885; 2855; 2812; 2849	Pfam	PF13426; PF13426; PF13426; PF13426	PAS domain; PAS domain; PAS domain; PAS domain	IPR000014; IPR000014; IPR000014; IPR000014	PAS domain; PAS domain; PAS domain; PAS domain
Cre08.g362950.t1.1	Cre08.g362950.t1.1; Cre08.g363000.t1.2	865; 812	Pfam	; 	; 	; 	; 
Cre08.g363150.t1.2	Cre08.g363150.t1.2; Cre08.g363100.t1.1	1743; 1839	Pfam	PF01607; PF01607	Chitin binding Peritrophin-A domain; Chitin binding Peritrophin-A domain	IPR002557; IPR002557	Chitin binding domain; Chitin binding domain
Cre08.g363383.t1.1	Cre08.g363383.t1.1; Cre14.g632626.t1.1	76; 67	Pfam	; 	; 	; 	; 
Cre08.g364931.t1.1	Cre08.g364950.t2.1; Cre08.g364931.t1.1; Cre08.g365205.t2.1; Cre08.g365200.t1.2; Cre08.g365150.t1.2; Cre08.g365300.t1.2; Cre08.g365100.t1.1; Cre08.g365050.t1.2; Cre08.g365103.t1.1	574; 542; 553; 553; 553; 553; 563; 553; 504	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
Cre08.g365065.t2.1	Cre08.g365065.t2.1; Cre08.g365204.t1.1; Cre08.g365141.t1.1	212; 169; 242	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g365750.t1.1	Cre08.g365750.t1.1; Cre08.g371800.t1.2	588; 555	Pfam	; 	; 	; 	; 
Cre08.g365900.t1.2	Cre08.g365900.t1.2; Cre08.g367500.t1.1; Cre08.g367400.t1.1	254; 260; 260	Pfam	PF00504; PF00504; PF00504	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein	IPR022796; IPR022796; IPR022796	Chlorophyll A-B binding protein; Chlorophyll A-B binding protein; Chlorophyll A-B binding protein
Cre08.g366450.t1.2	Cre08.g366450.t1.2; Cre08.g366500.t1.2	693; 633	Pfam	; 	; 	; 	; 
Cre08.g368026.t1.1	Cre12.g553552.t1.1; Cre11.g478982.t1.1; Cre08.g368026.t1.1; Cre06.g257476.t1.1	69; 69; 69; 68	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 
Cre08.g368176.t1.1	Cre08.g368176.t1.1; Cre12.g559554.t1.1; Cre10.g417741.t1.1; Cre09.g386125.t1.1; Cre11.g467697.t1.1; Cre12.g499152.t1.1; Cre03.g159083.t1.2; Cre13.g573850.t1.1; Cre17.g692676.t1.1; Cre02.g119484.t1.2; Cre10.g465822.t1.2; Cre01.g058156.t1.1; Cre17.g742116.t1.1; Cre08.g370083.t1.1; Cre06.g302500.t1.2; Cre16.g666302.t1.2; Cre17.g711526.t1.1; Cre03.g199199.t1.1; Cre17.g734580.t2.1; Cre06.g296912.t1.1; Cre09.g405105.t1.1; Cre13.g576740.t1.1; Cre16.g675525.t1.1	108; 104; 87; 86; 148; 116; 96; 85; 87; 101; 168; 80; 91; 130; 119; 176; 198; 187; 101; 226; 94; 215; 121	Pfam	; ; ; ; ; ; ; ; ; ; PF07282; ; ; ; ; ; ; PF07282; ; ; ; PF07282; 	; ; ; ; ; ; ; ; ; ; Putative transposase DNA-binding domain; ; ; ; ; ; ; Putative transposase DNA-binding domain; ; ; ; Putative transposase DNA-binding domain; 	; ; ; ; ; ; ; ; ; ; IPR010095; ; ; ; ; ; ; IPR010095; ; ; ; IPR010095; 	; ; ; ; ; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; ; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; ; ; ; Transposase IS605, OrfB, C-terminal; 
Cre08.g368650.t1.2	Cre08.g368650.t1.2; Cre08.g369100.t1.2; Cre08.g369550.t1.2; Cre08.g369050.t1.2; Cre08.g371250.t1.1; Cre08.g371350.t1.2; Cre08.g370950.t1.2; Cre08.g371150.t1.2	120; 121; 120; 117; 115; 115; 115; 115	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
Cre08.g369451.t1.1	Cre08.g369451.t1.1; Cre09.g389097.t1.1; Cre06.g278207.t1.1	588; 596; 611	Pfam	PF00078; PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	IPR000477; IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain
Cre08.g369700.t1.2	Cre08.g369700.t1.2; Cre08.g369900.t1.2	641; 595	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
Cre08.g369800.t1.2	Cre08.g369800.t1.2; Cre01.g018950.t1.2	390; 350	Pfam	PF01916; PF01916	Deoxyhypusine synthase; Deoxyhypusine synthase	IPR002773; IPR002773	Deoxyhypusine synthase; Deoxyhypusine synthase
Cre08.g370000.t1.1	Cre08.g370000.t1.1; Cre08.g370150.t1.1; Cre08.g370750.t1.1	2254; 2158; 2223	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g371200.t1.2	Cre08.g371200.t1.2; Cre08.g371301.t1.1	287; 383	Pfam	; 	; 	; 	; 
Cre08.g371879.t1.1	Cre08.g371879.t1.1; Cre12.g545704.t1.1	182; 231	Pfam	; 	; 	; 	; 
Cre08.g371918.t1.1	Cre08.g371918.t1.1; Cre09.g392840.t1.1	75; 81	Pfam	; 	; 	; 	; 
Cre08.g373000.t1.2	Cre08.g373000.t1.2; Cre08.g372600.t1.2; Cre08.g372716.t1.2; Cre13.g603800.t1.1	717; 677; 599; 698	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 
Cre08.g373341.t1.1	Cre08.g373341.t1.1; Cre15.g643393.t1.1; Cre02.g142707.t1.1; Cre03.g143687.t1.1; Cre13.g593833.t1.1	63; 63; 63; 59; 63	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
Cre08.g373342.t1.1	Cre08.g373342.t1.1; Cre15.g643391.t1.1; Cre04.g217985.t1.1; Cre10.g445201.t3.1; Cre32.g758647.t1.1; Cre13.g595114.t1.1; Cre03.g143707.t1.1	103; 103; 103; 103; 110; 110; 110	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
Cre08.g373343.t1.1	Cre02.g142747.t1.1; Cre08.g373343.t1.1; Cre17.g711503.t1.1; Cre21.g751847.t1.1; Cre15.g643390.t1.1; Cre13.g596395.t1.1; Cre22.g753997.t1.1; Cre37.g759947.t1.1; Cre09.g399849.t1.1	63; 63; 72; 72; 72; 72; 63; 59; 60	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
Cre08.g373345.t1.1	Cre23.g754797.t1.1; Cre08.g373345.t1.1; Cre08.g373370.t1.1	58; 58; 58	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g373351.t1.1	Cre08.g373351.t1.1; Cre22.g753947.t1.1	152; 145	Pfam	; 	; 	; 	; 
Cre08.g373353.t1.1	Cre08.g373353.t1.1; Cre22.g753497.t1.1	395; 336	Pfam	; 	; 	; 	; 
Cre08.g373354.t1.1	Cre08.g373354.t1.1; Cre14.g612400.t1.1; Cre23.g754497.t1.1; Cre08.g373361.t1.1; Cre02.g142326.t1.1	947; 997; 860; 816; 775	Pfam	PF18758; PF18758; PF18758; PF18758; PF18758	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase	; ; ; ; 	; ; ; ; 
Cre08.g373355.t1.1	Cre08.g373355.t1.1; Cre22.g753897.t1.1; Cre08.g373367.t1.1	225; 207; 239	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g373357.t1.1	Cre08.g373357.t1.1; Cre22.g753747.t1.1; Cre22.g753797.t1.1	126; 142; 122	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g373360.t1.1	Cre08.g373360.t1.1; Cre16.g679152.t1.1; Cre04.g217926.t1.1	263; 202; 237	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g373362.t1.1	Cre08.g373362.t1.1; Cre04.g212900.t1.2; Cre09.g386733.t1.1; Cre14.g622100.t1.2; Cre04.g224915.t1.1; Cre09.g402626.t1.1; Cre08.g373366.t1.1; Cre03.g198236.t1.1	508; 597; 585; 490; 471; 471; 438; 392	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
Cre08.g373365.t1.1	Cre08.g373365.t1.1; Cre02.g142807.t1.1; Cre04.g217969.t1.1; Cre04.g212801.t1.1; Cre04.g224947.t1.1; Cre17.g702002.t1.1; Cre09.g402701.t1.1; Cre14.g622200.t1.2; Cre03.g198450.t1.2; Cre15.g642213.t1.1; Cre22.g754147.t1.1	439; 444; 444; 443; 443; 443; 443; 439; 443; 431; 384	Pfam	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 
Cre08.g373368.t1.1	Cre08.g373368.t1.1; Cre21.g752297.t1.1; Cre02.g095042.t1.1	60; 154; 94	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g373371.t1.1	Cre08.g373371.t1.1; Cre22.g754097.t1.1	310; 372	Pfam	; 	; 	; 	; 
Cre08.g373373.t1.1	Cre08.g373373.t1.1; Cre12.g491950.t1.2; Cre22.g753597.t1.1; Cre23.g754447.t1.1; Cre12.g539141.t1.1; Cre09.g398983.t1.1; Cre04.g217988.t1.1; Cre10.g445371.t1.1	72; 72; 72; 72; 72; 72; 70; 70	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
Cre08.g373377.t1.1	Cre08.g373377.t1.1; Cre02.g141146.t1.1; Cre03.g208552.t1.1	75; 82; 78	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g373400.t1.2	Cre08.g373400.t1.2; Cre02.g142947.t1.1; Cre11.g467621.t1.1; Cre05.g243601.t1.1; Cre03.g143727.t1.1; Cre05.g235228.t1.1	579; 625; 670; 599; 569; 557	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
Cre08.g373414.t1.1	Cre08.g373414.t1.1; Cre06.g278272.t1.1	171; 253	Pfam	; 	; 	; 	; 
Cre08.g373421.t1.1	Cre08.g373421.t1.1; Cre12.g539207.t1.1	602; 505	Pfam	; 	; 	; 	; 
Cre08.g373436.t1.1	Cre08.g373436.t1.1; Cre27.g757447.t1.1; Cre10.g445251.t1.1; Cre25.g756147.t1.1; Cre16.g668481.t1.1	156; 176; 159; 132; 132	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
Cre08.g374436.t1.2	Cre08.g374436.t1.2; Cre06.g297250.t1.1	284; 285	Pfam	; 	; 	; 	; 
Cre08.g374900.t1.2	Cre08.g374900.t1.2; Cre08.g374926.t1.1	782; 720	Pfam	; 	; 	; 	; 
Cre08.g375700.t1.1	Cre08.g375700.t1.1; Cre01.g016542.t1.1; Cre01.g055250.t1.2; Cre12.g552827.t1.1	365; 366; 372; 440	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 
Cre08.g376550.t1.2	Cre33.g759047.t1.1; Cre08.g376550.t1.2	106; 106	Pfam	PF03259; PF03259	Roadblock/LC7 domain; Roadblock/LC7 domain	IPR004942; IPR004942	Roadblock/LAMTOR2 domain; Roadblock/LAMTOR2 domain
Cre08.g379150.t1.2	Cre08.g379150.t1.2; Cre08.g379187.t1.1	405; 405	Pfam	; 	; 	; 	; 
Cre08.g380452.t1.1	Cre08.g380452.t1.1; Cre01.g041800.t1.2	555; 523	Pfam	; 	; 	; 	; 
Cre08.g380800.t2.1	Cre08.g380800.t2.1; Cre08.g380700.t1.2	158; 152	Pfam	; 	; 	; 	; 
Cre08.g380850.t1.2	Cre08.g380850.t1.2; Cre08.g381200.t1.1; Cre08.g381350.t1.2; Cre16.g655316.t1.1; Cre16.g655350.t1.1; Cre16.g655283.t1.1; Cre08.g381150.t1.2; Cre08.g381300.t1.2; Cre08.g381250.t1.2; Cre08.g381100.t1.1; Cre08.g381075.t1.1	459; 463; 436; 451; 448; 360; 458; 440; 440; 336; 297	Pfam	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 
Cre08.g381600.t1.2	Cre08.g381600.t1.2; Cre16.g686700.t1.1	280; 288	Pfam	PF03330; PF03330	Lytic transglycolase; Lytic transglycolase	IPR009009; IPR009009	RlpA-like protein, double-psi beta-barrel domain; RlpA-like protein, double-psi beta-barrel domain
Cre08.g382200.t1.1	Cre08.g382200.t1.1; Cre08.g382250.t1.2	1165; 1249	Pfam	; 	; 	; 	; 
Cre08.g382716.t1.1	Cre08.g382716.t1.1; Cre01.g007051.t1.2	56; 129	Pfam	PF00240; PF00240, PF01020	Ubiquitin family; Ubiquitin family, Ribosomal L40e family	IPR000626; IPR000626, IPR001975	Ubiquitin domain; Ubiquitin domain, Ribosomal protein L40e
Cre08.g383400.t1.1	Cre08.g383400.t1.1; Cre08.g383600.t1.1	2127; 2097	Pfam	PF00530; PF00530	Scavenger receptor cysteine-rich domain; Scavenger receptor cysteine-rich domain	IPR001190; IPR001190	SRCR domain; SRCR domain
Cre08.g383950.t1.1	Cre08.g383950.t1.1; Cre08.g384100.t1.1	658; 659	Pfam	; 	; 	; 	; 
Cre08.g384628.t1.1	Cre08.g384628.t1.1; Cre09.g406250.t1.1	1139; 1195	Pfam	PF01753; PF01753	MYND finger; MYND finger	IPR002893; IPR002893	Zinc finger, MYND-type; Zinc finger, MYND-type
Cre08.g384750.t1.1	Cre08.g384750.t1.1; Cre08.g385500.t2.1	502; 406	Pfam	PF07821, PF00128; PF07821, PF00128	Alpha-amylase C-terminal beta-sheet domain, Alpha amylase, catalytic domain; Alpha-amylase C-terminal beta-sheet domain, Alpha amylase, catalytic domain	IPR012850, IPR006047; IPR012850, IPR006047	Alpha-amylase, C-terminal beta-sheet, Glycosyl hydrolase, family 13, catalytic domain; Alpha-amylase, C-terminal beta-sheet, Glycosyl hydrolase, family 13, catalytic domain
Cre11.g467522.t1.1	Cre11.g467522.t1.1; Cre17.g748047.t1.1; Cre06.g246958.t1.1; Cre05.g241630.t1.1; Cre16.g685451.t1.1	226; 187; 284; 212; 131	Pfam	PF00078; PF00078; PF00078; ; 	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); ; 	IPR000477; IPR000477; IPR000477; ; 	Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain; ; 
Cre11.g467533.t1.1	Cre11.g467533.t1.1; Cre09.g416583.t1.1; Cre02.g144802.t1.1; Cre08.g371801.t1.2; Cre16.g672454.t1.1; Cre02.g073826.t1.1; Cre03.g199199.t1.1; Cre13.g576740.t1.1; Cre08.g364200.t1.1; Cre02.g114575.t1.1; Cre10.g465822.t1.2; Cre06.g306014.t1.1; Cre10.g433866.t1.1; Cre16.g675525.t1.1	367; 321; 323; 280; 330; 299; 187; 215; 201; 218; 168; 164; 160; 121	Pfam	; PF07282; ; PF07282; ; ; PF07282; PF07282; PF07282; PF07282; PF07282; ; ; 	; Putative transposase DNA-binding domain; ; Putative transposase DNA-binding domain; ; ; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; ; ; 	; IPR010095; ; IPR010095; ; ; IPR010095; IPR010095; IPR010095; IPR010095; IPR010095; ; ; 	; Transposase IS605, OrfB, C-terminal; ; Transposase IS605, OrfB, C-terminal; ; ; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; ; ; 
Cre11.g467538.t1.1	Cre11.g467538.t1.1; Cre11.g467539.t1.1; Cre11.g467540.t1.1	732; 718; 676	Pfam	PF09118, PF07250; PF09118, PF07250; PF07250, PF09118	Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus; Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus; Glyoxal oxidase N-terminus, Domain of unknown function (DUF1929)	IPR015202, IPR009880; IPR015202, IPR009880; IPR009880, IPR015202	Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal; Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal; Glyoxal oxidase, N-terminal, Galactose oxidase-like, Early set domain
Cre11.g467575.t1.1	Cre11.g467575.t1.1; Cre12.g533351.t1.1	1086; 1054	Pfam	PF10431, PF07724, PF17871, PF00004; PF07724, PF17871, PF00004, PF10431	C-terminal, D2-small domain, of ClpB protein, AAA domain (Cdc48 subfamily), AAA lid domain, ATPase family associated with various cellular activities (AAA); AAA domain (Cdc48 subfamily), AAA lid domain, ATPase family associated with various cellular activities (AAA), C-terminal, D2-small domain, of ClpB protein	IPR019489, IPR003959, , IPR003959; IPR003959, , IPR003959, IPR019489	Clp ATPase, C-terminal, ATPase, AAA-type, core, , ATPase, AAA-type, core; ATPase, AAA-type, core, , ATPase, AAA-type, core, Clp ATPase, C-terminal
Cre11.g467584.t1.1	Cre11.g467584.t1.1; Cre11.g467589.t1.1; Cre11.g467588.t1.1; Cre17.g713750.t1.2; Cre11.g467586.t1.1; Cre11.g467585.t1.1; Cre11.g467587.t1.1	694; 667; 667; 674; 586; 504; 449	Pfam	PF00069; PF00069; PF00069; PF00069; PF00069; PF00069; 	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; 	IPR000719; IPR000719; IPR000719; IPR000719; IPR000719; IPR000719; 	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; 
Cre11.g467593.t1.1	Cre11.g467593.t1.1; Cre11.g467601.t1.1; Cre11.g467594.t1.1; Cre11.g467599.t1.1	220; 226; 218; 217	Pfam	PF00168; PF00168; PF00168; PF00168	C2 domain; C2 domain; C2 domain; C2 domain	IPR000008; IPR000008; IPR000008; IPR000008	C2 domain; C2 domain; C2 domain; C2 domain
Cre11.g467603.t1.1	Cre11.g467603.t1.1; Cre17.g745847.t1.1	139; 132	Pfam	; 	; 	; 	; 
Cre11.g467606.t1.1	Cre11.g467606.t1.1; Cre09.g386745.t1.1	59; 90	Pfam	; 	; 	; 	; 
Cre11.g467634.t1.1	Cre11.g467634.t1.1; Cre11.g467626.t1.1	1660; 1693	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
Cre11.g467673.t1.1	Cre11.g467673.t1.1; Cre13.g567400.t1.1	1437; 1444	Pfam	PF00233; PF00233, PF03924	3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase, CHASE domain	IPR002073; IPR002073, IPR006189	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain, CHASE domain
Cre11.g467692.t1.1	Cre11.g467692.t1.1; Cre11.g467693.t1.1	578; 571	Pfam	PF07466; PF07466	Protein of unknown function (DUF1517); Protein of unknown function (DUF1517)	IPR010903; IPR010903	Protein of unknown function DUF1517; Protein of unknown function DUF1517
Cre11.g467694.t1.1	Cre11.g467694.t1.1; Cre07.g312833.t1.1; Cre07.g312817.t1.1; Cre16.g689766.t1.1; Cre10.g417741.t1.1; Cre09.g386125.t1.1; Cre12.g559554.t1.1; Cre12.g499152.t1.1; Cre13.g582100.t1.2; Cre10.g417576.t1.1; Cre01.g071297.t1.1; Cre03.g146847.t1.1; Cre11.g467697.t1.1; Cre01.g058156.t1.1; Cre10.g465822.t1.2; Cre13.g573850.t1.1; Cre17.g692676.t1.1; Cre12.g536776.t1.1; Cre03.g176440.t1.2; Cre01.g051482.t1.1; Cre11.g483301.t1.1; Cre02.g119484.t1.2; Cre03.g159083.t1.2; Cre17.g734580.t2.1; Cre06.g296912.t1.1; Cre17.g742116.t1.1; Cre08.g370083.t1.1; Cre09.g405105.t1.1; Cre06.g302500.t1.2; Cre03.g199199.t1.1; Cre16.g666302.t1.2; Cre13.g563876.t1.1; Cre12.g548702.t1.1; Cre02.g099452.t1.1; Cre06.g288900.t1.1; Cre03.g155976.t1.1; Cre13.g576740.t1.1; Cre16.g675525.t1.1	203; 110; 114; 98; 87; 86; 104; 116; 116; 73; 153; 67; 148; 80; 168; 85; 87; 59; 80; 63; 57; 101; 96; 101; 226; 91; 130; 94; 119; 187; 176; 58; 61; 70; 70; 69; 215; 121	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; ; PF07282; ; ; ; ; ; ; ; ; ; ; ; ; ; ; PF07282; ; ; ; ; ; ; PF07282; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; Putative transposase DNA-binding domain; ; ; ; ; ; ; ; ; ; ; ; ; ; ; Putative transposase DNA-binding domain; ; ; ; ; ; ; Putative transposase DNA-binding domain; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; IPR010095; ; ; ; ; ; ; ; ; ; ; ; ; ; ; IPR010095; ; ; ; ; ; ; IPR010095; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; ; ; ; ; ; ; ; ; ; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; ; ; ; ; ; ; Transposase IS605, OrfB, C-terminal; 
Cre11.g467705.t1.1	Cre11.g467705.t1.1; Cre09.g402500.t1.2	908; 863	Pfam	PF01496; PF01496	V-type ATPase 116kDa subunit family; V-type ATPase 116kDa subunit family	IPR002490; IPR002490	V-type  ATPase, V0 complex, 116kDa subunit family; V-type  ATPase, V0 complex, 116kDa subunit family
Cre11.g467713.t1.1	Cre11.g467713.t1.1; Cre16.g690207.t1.1; Cre35.g759347.t1.1; Cre12.g525900.t1.2	151; 127; 97; 106	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 
Cre11.g467715.t1.1	Cre12.g507556.t1.1; Cre11.g467715.t1.1	645; 645	Pfam	; 	; 	; 	; 
Cre11.g467716.t1.1	Cre11.g467716.t1.1; Cre12.g507557.t1.1	471; 421	Pfam	; 	; 	; 	; 
Cre11.g467717.t1.1	Cre12.g507558.t1.1; Cre11.g467717.t1.1	331; 331	Pfam	PF00795; PF00795	Carbon-nitrogen hydrolase; Carbon-nitrogen hydrolase	IPR003010; IPR003010	Carbon-nitrogen hydrolase; Carbon-nitrogen hydrolase
Cre11.g467718.t1.1	Cre12.g507559.t1.1; Cre11.g467718.t1.1	319; 319	Pfam	PF07743; PF07743	HSCB C-terminal oligomerisation domain; HSCB C-terminal oligomerisation domain	IPR009073; IPR009073	Co-chaperone HscB, C-terminal oligomerisation domain; Co-chaperone HscB, C-terminal oligomerisation domain
Cre11.g467729.t1.1	Cre11.g467729.t1.1; Cre11.g467732.t1.1	248; 200	Pfam	; 	; 	; 	; 
Cre11.g467733.t1.1	Cre11.g467733.t1.1; Cre22.g754047.t1.1	366; 268	Pfam	PF00078; 	Reverse transcriptase (RNA-dependent DNA polymerase); 	IPR000477; 	Reverse transcriptase domain; 
Cre11.g467735.t1.1	Cre11.g467735.t1.1; Cre11.g467736.t1.1	236; 275	Pfam	PF17784; PF17784	Sulfotransferase domain; Sulfotransferase domain	; 	; 
Cre11.g467764.t1.1	Cre10.g426102.t1.1; Cre17.g712150.t1.2; Cre01.g047050.t1.2; Cre04.g229518.t1.2; Cre11.g467764.t1.1	130; 130; 130; 112; 112	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
Cre11.g467775.t1.1	Cre11.g467775.t1.1; Cre11.g467776.t1.1	376; 379	Pfam	; 	; 	; 	; 
Cre11.g467782.t1.1	Cre11.g467782.t1.1; Cre02.g095142.t1.1; Cre03.g145927.t1.1	1631; 1686; 1721	Pfam	PF01753; PF01753; PF01753	MYND finger; MYND finger; MYND finger	IPR002893; IPR002893; IPR002893	Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type
Cre11.g468100.t1.2	Cre11.g468100.t1.2; Cre14.g617650.t1.1; Cre02.g119850.t1.1; Cre13.g567400.t1.1	1539; 1633; 1525; 1444	Pfam	PF00233; PF00233; PF00233; PF00233, PF03924	3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase, CHASE domain	IPR002073; IPR002073; IPR002073; IPR002073, IPR006189	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain, CHASE domain
Cre11.g469375.t1.1	Cre11.g469375.t1.1; Cre17.g739500.t1.1; Cre07.g343250.t1.1; Cre07.g343300.t1.1; Cre07.g343650.t1.1; Cre07.g343534.t1.1; Cre07.g343567.t1.1; Cre09.g401552.t1.1; Cre09.g401626.t1.1; Cre07.g343600.t1.1	1253; 1176; 1154; 1160; 1150; 1073; 1063; 1222; 1248; 993	Pfam	; PF01753; ; ; ; ; ; PF01753; ; 	; MYND finger; ; ; ; ; ; MYND finger; ; 	; IPR002893; ; ; ; ; ; IPR002893; ; 	; Zinc finger, MYND-type; ; ; ; ; ; Zinc finger, MYND-type; ; 
