Cre07.g312002.t1.1	Cre07.g312002.t1.1; Cre17.g733986.t1.2; Cre09.g390689.t1.1; Cre16.g683954.t1.1; Cre10.g417730.t2.1; Cre01.g038376.t1.1; Cre03.g161976.t1.1	79; 68; 86; 55; 150; 68; 94	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
Cre08.g373362.t1.1	Cre08.g373362.t1.1; Cre04.g212900.t1.2; Cre09.g386733.t1.1; Cre14.g622100.t1.2; Cre04.g224915.t1.1; Cre09.g402626.t1.1; Cre08.g373366.t1.1; Cre03.g198236.t1.1	508; 597; 585; 490; 471; 471; 438; 392	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
Cre08.g373365.t1.1	Cre08.g373365.t1.1; Cre02.g142807.t1.1; Cre04.g217969.t1.1; Cre04.g212801.t1.1; Cre04.g224947.t1.1; Cre17.g702002.t1.1; Cre09.g402701.t1.1; Cre14.g622200.t1.2; Cre03.g198450.t1.2; Cre15.g642213.t1.1; Cre22.g754147.t1.1	439; 444; 444; 443; 443; 443; 443; 439; 443; 431; 384	Pfam	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 
Cre08.g373368.t1.1	Cre08.g373368.t1.1; Cre21.g752297.t1.1; Cre02.g095042.t1.1	60; 154; 94	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g373371.t1.1	Cre08.g373371.t1.1; Cre22.g754097.t1.1	310; 372	Pfam	; 	; 	; 	; 
Cre08.g373373.t1.1	Cre08.g373373.t1.1; Cre12.g491950.t1.2; Cre22.g753597.t1.1; Cre23.g754447.t1.1; Cre12.g539141.t1.1; Cre09.g398983.t1.1; Cre04.g217988.t1.1; Cre10.g445371.t1.1	72; 72; 72; 72; 72; 72; 70; 70	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
Cre08.g373377.t1.1	Cre08.g373377.t1.1; Cre02.g141146.t1.1; Cre03.g208552.t1.1	75; 82; 78	Pfam	; ; 	; ; 	; ; 	; ; 
Cre08.g373400.t1.2	Cre08.g373400.t1.2; Cre02.g142947.t1.1; Cre11.g467621.t1.1; Cre05.g243601.t1.1; Cre03.g143727.t1.1; Cre05.g235228.t1.1	579; 625; 670; 599; 569; 557	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
Cre08.g373414.t1.1	Cre08.g373414.t1.1; Cre06.g278272.t1.1	171; 253	Pfam	; 	; 	; 	; 
Cre08.g373421.t1.1	Cre08.g373421.t1.1; Cre12.g539207.t1.1	602; 505	Pfam	; 	; 	; 	; 
Cre08.g373436.t1.1	Cre08.g373436.t1.1; Cre27.g757447.t1.1; Cre10.g445251.t1.1; Cre25.g756147.t1.1; Cre16.g668481.t1.1	156; 176; 159; 132; 132	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
Cre08.g374436.t1.2	Cre08.g374436.t1.2; Cre06.g297250.t1.1	284; 285	Pfam	; 	; 	; 	; 
Cre08.g374900.t1.2	Cre08.g374900.t1.2; Cre08.g374926.t1.1	782; 720	Pfam	; 	; 	; 	; 
Cre08.g376550.t1.2	Cre33.g759047.t1.1; Cre08.g376550.t1.2	106; 106	Pfam	PF03259; PF03259	Roadblock/LC7 domain; Roadblock/LC7 domain	IPR004942; IPR004942	Roadblock/LAMTOR2 domain; Roadblock/LAMTOR2 domain
Cre08.g379150.t1.2	Cre08.g379150.t1.2; Cre08.g379187.t1.1	405; 405	Pfam	; 	; 	; 	; 
Cre08.g380850.t1.2	Cre08.g380850.t1.2; Cre08.g381200.t1.1; Cre08.g381350.t1.2; Cre16.g655316.t1.1; Cre16.g655350.t1.1; Cre16.g655283.t1.1; Cre08.g381150.t1.2; Cre08.g381300.t1.2; Cre08.g381250.t1.2; Cre08.g381100.t1.1; Cre08.g381075.t1.1	459; 463; 436; 451; 448; 360; 458; 440; 440; 336; 297	Pfam	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 
Cre08.g382200.t1.1	Cre08.g382200.t1.1; Cre08.g382250.t1.2	1165; 1249	Pfam	; 	; 	; 	; 
Cre08.g383600.t1.1	Cre08.g383600.t1.1; Cre08.g383400.t1.1	2097; 2127	Pfam	PF00530; PF00530	Scavenger receptor cysteine-rich domain; Scavenger receptor cysteine-rich domain	IPR001190; IPR001190	SRCR domain; SRCR domain
Cre11.g467522.t1.1	Cre11.g467522.t1.1; Cre17.g748047.t1.1; Cre05.g241630.t1.1; Cre16.g685451.t1.1	226; 187; 212; 131	Pfam	PF00078; PF00078; ; 	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); ; 	IPR000477; IPR000477; ; 	Reverse transcriptase domain; Reverse transcriptase domain; ; 
Cre11.g467533.t1.1	Cre11.g467533.t1.1; Cre09.g416583.t1.1; Cre02.g144802.t1.1; Cre16.g672454.t1.1; Cre02.g073826.t1.1	367; 321; 323; 330; 299	Pfam	; PF07282; ; ; 	; Putative transposase DNA-binding domain; ; ; 	; IPR010095; ; ; 	; Transposase IS605, OrfB, C-terminal; ; ; 
Cre11.g467538.t1.1	Cre11.g467538.t1.1; Cre11.g467539.t1.1; Cre11.g467540.t1.1	732; 718; 676	Pfam	PF09118, PF07250; PF09118, PF07250; PF07250, PF09118	Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus; Domain of unknown function (DUF1929), Glyoxal oxidase N-terminus; Glyoxal oxidase N-terminus, Domain of unknown function (DUF1929)	IPR015202, IPR009880; IPR015202, IPR009880; IPR009880, IPR015202	Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal; Galactose oxidase-like, Early set domain, Glyoxal oxidase, N-terminal; Glyoxal oxidase, N-terminal, Galactose oxidase-like, Early set domain
Cre11.g467584.t1.1	Cre11.g467584.t1.1; Cre11.g467589.t1.1; Cre11.g467588.t1.1; Cre17.g713750.t1.2; Cre11.g467586.t1.1; Cre11.g467585.t1.1; Cre11.g467587.t1.1	694; 667; 667; 674; 586; 504; 449	Pfam	PF00069; PF00069; PF00069; PF00069; PF00069; PF00069; 	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; 	IPR000719; IPR000719; IPR000719; IPR000719; IPR000719; IPR000719; 	Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; Protein kinase domain; 
Cre11.g467593.t1.1	Cre11.g467593.t1.1; Cre11.g467601.t1.1; Cre11.g467594.t1.1; Cre11.g467599.t1.1	220; 226; 218; 217	Pfam	PF00168; PF00168; PF00168; PF00168	C2 domain; C2 domain; C2 domain; C2 domain	IPR000008; IPR000008; IPR000008; IPR000008	C2 domain; C2 domain; C2 domain; C2 domain
Cre11.g467603.t1.1	Cre11.g467603.t1.1; Cre17.g745847.t1.1	139; 132	Pfam	; 	; 	; 	; 
Cre11.g467606.t1.1	Cre11.g467606.t1.1; Cre09.g386745.t1.1	59; 90	Pfam	; 	; 	; 	; 
Cre11.g467692.t1.1	Cre11.g467692.t1.1; Cre11.g467693.t1.1	578; 571	Pfam	PF07466; PF07466	Protein of unknown function (DUF1517); Protein of unknown function (DUF1517)	IPR010903; IPR010903	Protein of unknown function DUF1517; Protein of unknown function DUF1517
Cre11.g467713.t1.1	Cre11.g467713.t1.1; Cre12.g525900.t1.2	151; 106	Pfam	; 	; 	; 	; 
Cre11.g467715.t1.1	Cre12.g507556.t1.1; Cre11.g467715.t1.1	645; 645	Pfam	; 	; 	; 	; 
Cre11.g467716.t1.1	Cre11.g467716.t1.1; Cre12.g507557.t1.1	471; 421	Pfam	; 	; 	; 	; 
Cre11.g467717.t1.1	Cre12.g507558.t1.1; Cre11.g467717.t1.1	331; 331	Pfam	PF00795; PF00795	Carbon-nitrogen hydrolase; Carbon-nitrogen hydrolase	IPR003010; IPR003010	Carbon-nitrogen hydrolase; Carbon-nitrogen hydrolase
Cre11.g467718.t1.1	Cre12.g507559.t1.1; Cre11.g467718.t1.1	319; 319	Pfam	PF07743; PF07743	HSCB C-terminal oligomerisation domain; HSCB C-terminal oligomerisation domain	IPR009073; IPR009073	Co-chaperone HscB, C-terminal oligomerisation domain; Co-chaperone HscB, C-terminal oligomerisation domain
Cre11.g467729.t1.1	Cre11.g467729.t1.1; Cre11.g467732.t1.1	248; 200	Pfam	; 	; 	; 	; 
Cre11.g467733.t1.1	Cre11.g467733.t1.1; Cre22.g754047.t1.1	366; 268	Pfam	PF00078; 	Reverse transcriptase (RNA-dependent DNA polymerase); 	IPR000477; 	Reverse transcriptase domain; 
Cre11.g467764.t1.1	Cre10.g426102.t1.1; Cre17.g712150.t1.2; Cre01.g047050.t1.2; Cre04.g229518.t1.2; Cre11.g467764.t1.1	130; 130; 130; 112; 112	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
Cre11.g467782.t1.1	Cre11.g467782.t1.1; Cre03.g145927.t1.1	1631; 1721	Pfam	PF01753; PF01753	MYND finger; MYND finger	IPR002893; IPR002893	Zinc finger, MYND-type; Zinc finger, MYND-type
Cre11.g469650.t1.1	Cre11.g469650.t1.1; Cre03.g155150.t1.1; Cre11.g469750.t1.1	672; 662; 670	Pfam	PF07173; PF07173; PF07173	Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like	IPR009836; IPR009836; IPR009836	Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like; Glycine-rich domain-containing protein-like
Cre11.g472226.t1.1	Cre11.g472226.t1.1; Cre01.g017701.t1.1	2111; 2043	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
Cre11.g476325.t1.1	Cre11.g476325.t1.1; Cre16.g673852.t1.1	916; 975	Pfam	PF00311; PF00311	Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase	IPR021135; IPR021135	Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase
Cre11.g476351.t1.1	Cre16.g673850.t1.1; Cre11.g476351.t1.1	368; 368	Pfam	; 	; 	; 	; 
Cre11.g476700.t1.2	Cre11.g476700.t1.2; Cre13.g578350.t1.2	630; 633	Pfam	PF14008, PF00149; PF00149, PF16656	Iron/zinc purple acid phosphatase-like protein C, Calcineurin-like phosphoesterase; Calcineurin-like phosphoesterase, Purple acid Phosphatase, N-terminal domain	IPR025733, IPR004843; IPR004843, IPR015914	Iron/zinc purple acid phosphatase-like C-terminal domain, Calcineurin-like phosphoesterase domain, ApaH type; Calcineurin-like phosphoesterase domain, ApaH type, Purple acid phosphatase, N-terminal
Cre11.g479150.t1.2	Cre11.g479150.t1.2; Cre02.g142426.t1.1	772; 751	Pfam	PF03732; PF03732	Retrotransposon gag protein; Retrotransposon gag protein	IPR005162; IPR005162	Retrotransposon gag domain; Retrotransposon gag domain
Cre11.g480132.t1.1	Cre11.g480132.t1.1; Cre09.g393025.t1.1; Cre10.g456420.t1.1; Cre15.g634925.t2.1	168; 228; 163; 218	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 
Cre11.g481600.t1.1	Cre11.g481600.t1.1; Cre11.g481750.t1.2	434; 473	Pfam	PF12499; PF12499	Pherophorin; Pherophorin	IPR024616; IPR024616	Pherophorin; Pherophorin
Cre11.g482351.t1.1	Cre11.g482351.t1.1; Cre11.g482400.t1.2	110; 191	Pfam	; 	; 	; 	; 
Cre11.g483450.t1.1	Cre11.g483450.t1.1; Cre09.g413114.t1.2; Cre15.g640204.t1.1	159; 106; 65	Pfam	; ; 	; ; 	; ; 	; ; 
Cre14.g627455.t1.1	Cre14.g626433.t1.1; Cre14.g627455.t1.1	464; 464	Pfam	; 	; 	; 	; 
Cre23.g754547.t1.1	Cre23.g754547.t1.1; Cre16.g679151.t1.1	725; 818	Pfam	PF00628; PF00628	PHD-finger; PHD-finger	IPR019787; IPR019787	Zinc finger, PHD-finger; Zinc finger, PHD-finger
Cre23.g754747.t1.1	Cre23.g754747.t1.1; Cre02.g143127.t1.1	156; 67	Pfam	; 	; 	; 	; 
